Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length
2016-12-30,Quarryman,5.8,,https://www.mountainproject.com/route/105857742/quarryman,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.1,4,,,Trad,,75
2016-12-30,"Climb & Punishment",5.10d,,https://www.mountainproject.com/route/106028041/climb-punishment,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.0,3,,,Trad,,100
2016-12-27,"The Turning Point",V8,,https://www.mountainproject.com/route/105752365/the-turning-point,1,"BBC Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",3.6,4,,,Boulder,,
2016-12-27,"Zero G",V5,,https://www.mountainproject.com/route/105757135/zero-g,1,"BBC Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",2.6,3,,,Boulder,V4-,10
2016-12-24,SDS,V4-,,https://www.mountainproject.com/route/105763722/sds,1,"Girlfriend Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",2.1,2,,,Boulder,,
2016-11-26,"Southwest Face",5.2,,https://www.mountainproject.com/route/105750976/southwest-face,1,"First Flatiron > North > Flatirons > Boulder > Colorado",2.4,2,,,Trad,,
2016-11-26,"Direct Route","5.6 R",,https://www.mountainproject.com/route/105748268/direct-route,10,"First Flatiron > North > Flatirons > Boulder > Colorado",3.5,4,Solo,,Trad,,
2016-11-17,"House of Pain",5.11b,,https://www.mountainproject.com/route/107320518/house-of-pain,1,"Powerhouse Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.1,4,,,Sport,,55
2016-11-16,Jihad,5.11a,,https://www.mountainproject.com/route/105946942/jihad,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.6,3,,,Trad,5.10c/d,85
2016-11-16,"After Shock",5.11c,,https://www.mountainproject.com/route/109609182/after-shock,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",4.0,4,,,Sport,,60
2016-11-08,Busted,V8-,,https://www.mountainproject.com/route/106413601/busted,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.4,4,,,Boulder,V6-7,15
2016-11-08,"Condorphamine Addiction",5.10b,,https://www.mountainproject.com/route/105793190/condorphamine-addiction,7,"Condor Buttress > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.0,4,,,Sport,,675
2016-10-18,"Moonshine Dihedral",5.9,,https://www.mountainproject.com/route/105790283/moonshine-dihedral,2,"(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",3.6,4,,,Trad,,90
2016-10-18,"The Space Between",5.10+,,https://www.mountainproject.com/route/106520615/the-space-between,1,"The Main Wall > Trout Creek > Central Oregon > Oregon",3.8,4,,,Trad,,80
2016-10-18,"Mr. Squiggles",5.10b/c,,https://www.mountainproject.com/route/106569405/mr-squiggles,1,"The Main Wall > Trout Creek > Central Oregon > Oregon",3.6,4,,,Trad,,
2016-10-18,"Gold Rush",5.10-,,https://www.mountainproject.com/route/106505501/gold-rush,1,"The Main Wall > Trout Creek > Central Oregon > Oregon",3.9,4,,,Trad,,70
2016-10-15,"Psycho Wussy",5.11b,,https://www.mountainproject.com/route/112070225/psycho-wussy,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.9,3,,,Sport,,70
2016-10-03,"The Shield",V7,,https://www.mountainproject.com/route/106288750/the-shield,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.7,4,,,Boulder,,
2016-10-03,Hyperspace,5.11a,,https://www.mountainproject.com/route/106279399/hyperspace,7,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.7,4,,,Trad,,800
2016-09-25,Swell,5.11a,,https://www.mountainproject.com/route/108309591/swell,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.7,3,,,Sport,,
2016-09-25,Cream,5.7,,https://www.mountainproject.com/route/107286692/cream,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.0,2,,,Sport,,
2016-09-25,Megafauna,5.9,,https://www.mountainproject.com/route/107303042/megafauna,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.6,3,,,Sport,,100
2016-09-25,"Invasive Species",5.8,,https://www.mountainproject.com/route/107286698/invasive-species,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.4,3,,,"Sport, TR",,
2016-09-25,"Snake Fingers",5.10a,,https://www.mountainproject.com/route/107303058/snake-fingers,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.5,3,,,"Trad, Sport",,55
2016-09-25,"Guide's Day Off",5.10c,,https://www.mountainproject.com/route/108153454/guides-day-off,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",3.3,3,,,Sport,,40
2016-09-25,"Drive-By Nose Job",5.8,,https://www.mountainproject.com/route/110430101/drive-by-nose-job,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.4,3,,,Sport,,
2016-09-25,"Double Take",5.11a,,https://www.mountainproject.com/route/111885424/double-take,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.1,2,,,Sport,,40
2016-09-25,"Magic Limbo Cha-Cha",5.10b,,https://www.mountainproject.com/route/108272024/magic-limbo-cha-cha,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.4,2,,,Sport,,
2016-09-25,Pygmalion,5.8,,https://www.mountainproject.com/route/108272032/pygmalion,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",1.1,1,,,Sport,,
2016-09-25,Steppenruf,5.10b,,https://www.mountainproject.com/route/106469056/steppenruf,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",2.5,2,,,Sport,,45
2016-09-25,"Arapilesian Dog",5.12a,,https://www.mountainproject.com/route/106513151/arapilesian-dog,1,"Main Wall (Fun Rock Proper) > Fun Rock and Nearby Crags > Mazama > Okanogan > Washington",3.6,4,,,Sport,,55
2016-09-18,"The Witch Doctor's Apprentice",5.9,,https://www.mountainproject.com/route/106681283/the-witch-doctors-apprentice,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",2.7,3,,,Trad,5.9,85
2016-09-05,"Partners In Crime",5.11a,,https://www.mountainproject.com/route/105842844/partners-in-crime,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.5,4,,,Trad,,100
2016-09-05,"Crime of the Century",5.11b/c,,https://www.mountainproject.com/route/105842838/crime-of-the-century,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.8,4,,,Trad,,40
2016-09-05,"Neat and Cool",5.10a,,https://www.mountainproject.com/route/105910806/neat-and-cool,1,"Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.4,4,,,Trad,,60
2016-09-05,"Flying Circus",5.10a,,https://www.mountainproject.com/route/105845816/flying-circus,1,"Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.5,4,,,Trad,,100
2016-09-05,"Cat Crack",5.6,,https://www.mountainproject.com/route/105958263/cat-crack,1,"Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.1,4,,,Trad,,60
2016-09-05,"Bullethead East",5.10c,,https://www.mountainproject.com/route/107237875/bullethead-east,4,"Bulletheads, Central > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",3.6,4,,,Trad,,500
2016-08-28,"Iron Horse",5.11d,,https://www.mountainproject.com/route/105903139/iron-horse,1,"Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.8,4,,,Trad,,120
2016-08-27,"CF Route",5.9,,https://www.mountainproject.com/route/107254704/cf-route,1,"K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.4,3,,,Trad,,65
2016-08-27,"Special K",5.8,,https://www.mountainproject.com/route/106824109/special-k,1,"K Cliff > The Side Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.0,4,,,Trad,,80
2016-08-26,"Beckey Route (SW Face)",5.6,,https://www.mountainproject.com/route/105797867/beckey-route-sw-face,3,"Liberty Bell > Washington Pass > North Cascades > Northwest Region > Washington",3.1,3,,,"Trad, Alpine",,
2016-08-14,"Stanley-Burgner Route",5.10a,,https://www.mountainproject.com/route/105808515/stanley-burgner-route,6,"Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.8,4,,,"Trad, Alpine",,500
2016-08-11,"Smiley Kylee",5.8-,,https://www.mountainproject.com/route/108623329/smiley-kylee,1,"The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.4,2,,,"Trad, TR",,100
2016-08-11,"Libra Crack",5.10a/b,,https://www.mountainproject.com/route/105795777/libra-crack,1,"Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.9,3,,,Trad,5.10c,40
2016-08-11,Pisces,5.6,,https://www.mountainproject.com/route/106620653/pisces,1,"Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.3,4,,,Trad,,65
2016-08-11,"Breakfast of Champions",5.10a,,https://www.mountainproject.com/route/105795818/breakfast-of-champions,1,"Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.5,4,,,Trad,,40
2016-08-11,"Roger's Corner",5.9,,https://www.mountainproject.com/route/105838643/rogers-corner,1,"Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.6,3,,,Trad,,120
2016-08-07,"Upper North Ridge w/Great Gendarme",5.9,,https://www.mountainproject.com/route/106050599/upper-north-ridge-wgreat-gendarme,18,"Mt Stuart > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.9,4,,,"Trad, Alpine",,1200
2016-08-07,"The Direct North Ridge w/ Gendarme",5.9+,,https://www.mountainproject.com/route/106245725/the-direct-north-ridge-w-gendarme,20,"Mt Stuart > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.9,3,,,"Trad, Alpine",,2800
2016-07-30,"McTech Arete",5.10-,,https://www.mountainproject.com/route/105872943/mctech-arete,6,"Crescent Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",3.7,4,,,"Trad, Alpine",,500
2016-07-30,"Paddle Flake Direct",5.10,,https://www.mountainproject.com/route/105869571/paddle-flake-direct,5,"Crescent Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",3.3,4,,,"Trad, Alpine",,500
2016-07-30,"West Ridge",5.4,,https://www.mountainproject.com/route/105869393/west-ridge,1,"Pigeon Spire > The Bugaboos > Purcell Mountains > Columbia Mountains > British Columbia > Canada > North America > International",3.9,4,,,"Trad, Alpine",,1500
2016-07-30,"Kangaroo Corner",5.11a,,https://www.mountainproject.com/route/105808602/kangaroo-corner,1,"Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",2.7,3,,,Trad,,50
2016-07-30,"Penny Lane",5.9,,https://www.mountainproject.com/route/105842825/penny-lane,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.6,4,,,Trad,,100
2016-07-30,"Partners In Crime",5.11a,,https://www.mountainproject.com/route/105842844/partners-in-crime,1,"Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.5,4,Lead,Fell/Hung,Trad,,100
2016-07-30,"Cold Comfort",5.9,,https://www.mountainproject.com/route/106193849/cold-comfort,1,"Boulder Gully > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.0,4,,,Trad,,80
2016-07-30,Supervalue,5.10c,,https://www.mountainproject.com/route/106007175/supervalue,1,"Boulder Gully > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",3.6,3,,,Trad,,100
2016-07-30,"Apron Strings",5.10b,,https://www.mountainproject.com/route/105886110/apron-strings,2,"Grand Wall Base Area > The Chief > Squamish > British Columbia > Canada > North America > International",3.5,4,,,Trad,,300
2016-07-30,"The Grand Wall","5.11a A0",,https://www.mountainproject.com/route/105806397/the-grand-wall,9,"Grand Wall Area > The Chief > Squamish > British Columbia > Canada > North America > International",3.9,4,Lead,Onsight,"Trad, Aid",,1000
2016-07-30,"Liquid Gold",5.10d,,https://www.mountainproject.com/route/107234503/liquid-gold,4,"Bulletheads, Central > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",3.3,3,Lead,Fell/Hung,Trad,,550
2016-07-14,"NE Buttress of Chair Peak","AI2-3 Mod. Snow","Summer easy 4th/5th scramble",https://www.mountainproject.com/route/107989626/ne-buttress-of-chair-peak,4,"Chair Peak > Snoqualmie Pass Area > Central-West Cascades & Seattle > Washington",2.9,3,Solo,,"Ice, Snow",,600
2016-07-13,"Rainy Day Dream Away",5.10c,,https://www.mountainproject.com/route/105842909/rainy-day-dream-away,1,"Campground Wall > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",3.7,4,,,Trad,5.10c,130
2016-07-11,"Pleasant Pheasant",5.11a,,https://www.mountainproject.com/route/105950090/pleasant-pheasant,1,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",3.5,3,,,Sport,,80
2016-07-03,"Even Steven",5.11b,,https://www.mountainproject.com/route/105791090/even-steven,1,"Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.6,4,,,Trad,,
2016-07-03,"Toxic Shock",5.9,,https://www.mountainproject.com/route/105791086/toxic-shock,1,"Toxic - Tang Area > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.6,3,,,Trad,,
2016-06-26,"Solid Gold",5.11a,,https://www.mountainproject.com/route/107618376/solid-gold,5,"Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",4.0,4,,,"Trad, Alpine",,450
2016-06-26,"West Ridge",5.7,,https://www.mountainproject.com/route/105808527/west-ridge,4,"Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.6,4,,,"Trad, Alpine",,400
2016-06-23,Megatherion,5.11b,,https://www.mountainproject.com/route/107239666/megatherion,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.0,3,,,Sport,,85
2016-06-23,"Bust the Move",5.12a,,https://www.mountainproject.com/route/107283446/bust-the-move,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.6,3,Lead,,Sport,,85
2016-06-15,"Hang It Out To Dry",5.12b,,https://www.mountainproject.com/route/105820575/hang-it-out-to-dry,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.8,4,,,Sport,,80
2016-05-30,Rewritten,5.7,"Great Zot start. with dad",https://www.mountainproject.com/route/105750106/rewritten,6,"Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",3.7,4,,,Trad,,
2016-05-30,"Touch Monkey",5.11b,,https://www.mountainproject.com/route/105755617/touch-monkey,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.8,3,,,"Sport, TR",,40
2016-05-29,"Touch Monkey",5.11b,,https://www.mountainproject.com/route/105755617/touch-monkey,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.8,3,,,"Sport, TR",,40
2016-05-27,Freeway,5.0,,https://www.mountainproject.com/route/105752023/freeway,6,"Second Flatiron > North > Flatirons > Boulder > Colorado",3.1,3,,,Trad,4th,
2016-05-27,"Allegro Bulge",V2,,https://www.mountainproject.com/route/106931101/allegro-bulge,1,"Cloud Shadow > Flagstaff > Boulder > Colorado",3.1,3,,,Boulder,,10
2016-05-27,"Hagan's Wall",V5,,https://www.mountainproject.com/route/105749206/hagans-wall,1,"Cloud Shadow > Flagstaff > Boulder > Colorado",3.4,4,,,Boulder,,
2016-05-25,"The Great Zot",5.8+,,https://www.mountainproject.com/route/105748648/the-great-zot,1,"Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",2.8,3,,,Trad,,
2016-05-25,"The Bastille Crack",5.7,,https://www.mountainproject.com/route/105748490/the-bastille-crack,5,"The Bastille - N Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",3.5,4,Lead,,Trad,,350
2016-05-25,"Rebuffat's Arete",5.7,,https://www.mountainproject.com/route/108095626/rebuffats-arete,1,"Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",3.8,4,Lead,,Trad,,190
2016-05-25,"The Green Spur",5.9+,,https://www.mountainproject.com/route/105748645/the-green-spur,2,"Redgarden - Lumpe to the top > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",3.5,4,Lead,,Trad,,
2016-05-22,"Animal Magnetism",5.11c,,https://www.mountainproject.com/route/105753505/animal-magnetism,1,"Upper Animal World > Animal World > Boulder Canyon > Boulder > Colorado",3.7,3,Lead,Fell/Hung,Sport,,110
2016-05-22,"Free Willie",5.11a,,https://www.mountainproject.com/route/105749956/free-willie,1,"Lower Animal World > Animal World > Boulder Canyon > Boulder > Colorado",3.1,3,Lead,Onsight,Sport,,80
2016-05-21,Iconoclast,5.10c,,https://www.mountainproject.com/route/107191762/iconoclast,8,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.4,3,,,Trad,,800
2016-05-08,"Great Northern Slab",5.7,,https://www.mountainproject.com/route/105790657/great-northern-slab,3,"Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.9,2,,,Trad,,
2016-05-08,"Aries (aka The Lizard)",5.8+,,https://www.mountainproject.com/route/105793821/aries-aka-the-lizard,5,"Great Northern Slab > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.0,3,,,Trad,,250
2016-05-08,"Battered Sandwich",5.9,,https://www.mountainproject.com/route/106004538/battered-sandwich,1,"Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.2,4,,,Trad,,100
2016-05-08,"Senior Citizens in Space",5.7+,,https://www.mountainproject.com/route/106057429/senior-citizens-in-space,1,"Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.6,4,,,Trad,,100
2016-05-08,Them,5.9,,https://www.mountainproject.com/route/106455191/them,1,"Duck Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.8,3,,,Trad,,50
2016-05-08,Rattletale,5.10b,,https://www.mountainproject.com/route/106204435/rattletale,3,"Rattletale Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.8,4,,,Trad,,
2016-05-08,"Cunning Stunt",5.10c/d,,https://www.mountainproject.com/route/105800865/cunning-stunt,1,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.5,4,,,Sport,,80
2016-05-08,Zoom,5.10d,,https://www.mountainproject.com/route/106054444/zoom,1,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.6,4,,,Trad,,80
2016-05-08,Tatoosh,5.10b,,https://www.mountainproject.com/route/106171292/tatoosh,1,"Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.3,4,,,Trad,,110
2016-05-08,"Thin Fingers",5.11a,,https://www.mountainproject.com/route/105805741/thin-fingers,1,"Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.8,4,,,Trad,,120
2016-05-08,Godzilla,5.9,,https://www.mountainproject.com/route/105790717/godzilla,1,"Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.7,4,,,Trad,,
2016-05-08,Sagittarius,5.10b,,https://www.mountainproject.com/route/105796710/sagittarius,1,"Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.5,4,,,Trad,,90
2016-05-08,"Princely Ambitions",5.9,,https://www.mountainproject.com/route/105790710/princely-ambitions,2,"Main Wall, left side > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.6,4,,,Trad,,
2016-05-02,"Direct East Buttress",5.11a,"Climbed with Tim and David.",https://www.mountainproject.com/route/106883451/direct-east-buttress,9,"South Early Winters Spire > Washington Pass > North Cascades > Northwest Region > Washington",3.2,3,,,"Trad, Alpine",,
2016-04-20,"Mourning Star",5.8,,https://www.mountainproject.com/route/107690583/mourning-star,1,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.3,-1,,,Trad,,
2016-04-20,"Senior Citizens in Space",5.7+,,https://www.mountainproject.com/route/106057429/senior-citizens-in-space,1,"Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.6,4,,,Trad,,100
2016-04-20,"Magic Fern",5.10a,,https://www.mountainproject.com/route/106141922/magic-fern,1,"Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.6,2,,,Trad,,90
2016-04-20,"Battered Sandwich",5.9,,https://www.mountainproject.com/route/106004538/battered-sandwich,1,"Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.2,4,,,Trad,,100
2016-04-18,"Outer Space",5.9,,https://www.mountainproject.com/route/105793664/outer-space,6,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.8,4,,,Trad,,700
2016-03-21,"Black Dagger","5.8 PG13","Scary. Lead with no 6",https://www.mountainproject.com/route/105732395/black-dagger,6,"Brownstone Wall > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",3.4,4,,,Trad,,800
2016-03-21,"Olive Oil",5.7,,https://www.mountainproject.com/route/105732494/olive-oil,5,"Rose Tower > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",3.3,4,,,Trad,,600
2016-03-21,"Cat in the Hat",5.6,,https://www.mountainproject.com/route/105732419/cat-in-the-hat,6,"Mescalito > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",3.1,3,,,Trad,,650
2016-03-21,"Black Orpheus",5.9+,"Swapped leads with David",https://www.mountainproject.com/route/105732809/black-orpheus,8,"Black Orpheus Amphitheater > 12-Oak Creek Canyon > Red Rock > Southern Nevada > Nevada",3.3,3,,,Trad,,1500
2016-03-20,"Idiot Parade (aka Need to Rest)",5.10c,,https://www.mountainproject.com/route/105826602/idiot-parade-aka-need-to-rest,1,"Lower Level - Right > Lower Level > The Black Corridor > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",2.9,-1,,,Sport,,50
2016-03-20,"Olive Oil",5.7,,https://www.mountainproject.com/route/105732494/olive-oil,5,"Rose Tower > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",3.3,4,,,Trad,,600
2016-03-19,"Cat in the Hat",5.6,,https://www.mountainproject.com/route/105732419/cat-in-the-hat,6,"Mescalito > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",3.1,3,,,Trad,,650
2016-02-20,"Sunshine Buttress",5.10a,,https://www.mountainproject.com/route/107127972/sunshine-buttress,1,"Coyote Wall > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.2,-1,,,Sport,,75
2016-02-20,Sinsemilla,5.10b/c,,https://www.mountainproject.com/route/105946967/sinsemilla,1,"King Pins > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.4,3,Lead,Onsight,Trad,,70
2016-01-29,BLM-5,5.10c,,https://www.mountainproject.com/route/107819034/blm-5,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.3,3,,,Sport,,65
2016-01-05,"The Monkey Traverse",V4,,https://www.mountainproject.com/route/105761538/the-monkey-traverse,1,"Monkey Traverse > Flagstaff > Boulder > Colorado",3.4,4,,,Boulder,,10
2016-01-05,"First Overhang",V5-6,,https://www.mountainproject.com/route/105759564/first-overhang,1,"First Overhang > Flagstaff > Boulder > Colorado",3.2,4,,,Boulder,,10
2015-11-29,"More Sandy than Kevin",5.10d,,https://www.mountainproject.com/route/105790430/more-sandy-than-kevin,1,"Shipwreck Wall - East Face > (c) Shipwreck Wall > Smith Rock > Central Oregon > Oregon",2.8,2,,,Sport,,
2015-11-08,Lovage,V3-,,https://www.mountainproject.com/route/108184643/lovage,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",2.7,-1,,,Boulder,,15
2015-11-02,"The Sleeping Lady","V2 X",,https://www.mountainproject.com/route/107275354/the-sleeping-lady,1,"The Sleeping Lady > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.6,4,,,Boulder,,18
2015-10-21,"Fred On Air",5.10d,,https://www.mountainproject.com/route/105812555/fred-on-air,1,"(3) Phoenix > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",2.7,-1,,,Sport,,80
2015-10-21,Moscow,5.6,,https://www.mountainproject.com/route/105916072/moscow,2,"(u) Red Wall > Smith Rock > Central Oregon > Oregon",3.1,3,,,Trad,,300
2015-10-21,"Wedding Day",5.10b,,https://www.mountainproject.com/route/105796557/wedding-day,1,"(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",2.4,3,,,Sport,,
2015-10-20,"Chain Reaction",5.12c,,https://www.mountainproject.com/route/105789917/chain-reaction,1,"(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",3.8,4,,,Sport,,40
2015-10-05,"Rainy Day Woman",5.12a,OS,https://www.mountainproject.com/route/105789888/rainy-day-woman,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.5,4,,,Sport,,80
2015-09-28,"Ockham's Razor",V5,,https://www.mountainproject.com/route/107652466/ockhams-razor,1,"Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",2.6,3,,,Boulder,,
2015-09-28,Toto,V4,,https://www.mountainproject.com/route/107560813/toto,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",2.3,3,,,Boulder,,
2015-09-28,"Sunny and Steep",V2,,https://www.mountainproject.com/route/106413627/sunny-and-steep,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.1,-1,,,Boulder,,10
2015-09-28,"The Rail",V0,,https://www.mountainproject.com/route/108160584/the-rail,1,"Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",2.4,3,,,Boulder,,10
